step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,q_a0_scalar,q_a1_scalar,q_a2_scalar,q_a3_scalar,q_a4_scalar,q_a5_scalar,q_a6_scalar,q_a7_scalar,q_a8_scalar,q_a9_scalar,q_a10_scalar,q_a11_scalar,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_total_ues,feat_nb_resources
4401,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.4264. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.054099184,-18.65966676,23.74674415588379,23.320350646972656,0.4263935089111328,19.970552444458008,23.320350646972656,17.978788375854492,18.976669311523438,21.601842880249023,9.840266227722168,21.477529525756836,14.990520477294922,23.74674415588379,15.363099098205566,7.556581974029541,21.769506454467773,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12398.55664,0.007775716,0.034667969,0.081978932,0,30.14285659790039,0,857.4285888671875,25,7
4402,DQN,Scalar,SingleObjective_RDX,11,11,1,1,Action 11 was executed and is the highest-Q action (action 11). Q-value vs next-best action 1: +0.0741. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.25467383,-40.16067409,23.573925018310547,23.499828338623047,0.07409668,21.190637588500977,23.499828338623047,19.21561622619629,20.193525314331055,23.431673049926758,10.855525016784668,20.143089294433594,11.50761890411377,21.817047119140625,17.798532485961914,10.058748245239258,23.573925018310547,14,176.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12401.4375,0.007649013,0.033081055,0.081978932,0,30.14285659790039,0,857.2857055664062,25,7
4403,DQN,Scalar,SingleObjective_RDX,1,1,8,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 8: +0.5502. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.054644901,-18.66118021,23.907773971557617,23.357603073120117,0.550170898,21.196002960205078,23.907773971557617,19.082744598388672,19.821393966674805,21.67352867126465,10.54653263092041,21.322290420532227,14.390373229980469,23.357603073120117,15.790180206298828,7.594742774963379,22.668407440185547,18,184.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12404.31836,0.041201729,0.21875,0.081978932,0,30.14285659790039,0,857.2857055664062,25,7
4404,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.2758. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.217585378,-18.66149942,23.67292594909668,23.39716911315918,0.275756836,20.136072158813477,23.39716911315918,18.112133026123047,19.068649291992188,21.590471267700195,9.953254699707031,21.457719802856445,14.909501075744629,23.67292594909668,15.401361465454102,7.536008834838867,21.901323318481445,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12407.19922,0.007725034,0.033172607,0.081978932,0,30,0,857.2857055664062,26,7
4405,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.2494. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.10300956,-18.66250684,24.091524124145508,23.842147827148438,0.2493762969970703,22.03902816772461,23.842147827148438,19.885608673095703,20.795175552368164,24.091524124145508,11.021330833435059,19.870893478393555,10.32182502746582,21.358903884887695,18.485984802246094,10.147926330566406,23.645490646362305,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12410.08008,0.03443718,0.220947266,0.081978932,0,30,0,857.1428833007812,26,7
4406,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.1461. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.100451981,-18.66305552,23.092628479003906,22.946571350097656,0.146057129,20.13866424560547,22.946571350097656,19.068946838378906,18.005382537841797,20.04988670349121,12.354031562805176,20.574298858642578,14.748597145080566,23.092628479003906,15.988903999328613,8.597710609436035,22.395763397216797,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12412.96094,0.015249252319335938,0.053741455,0.081978932,0,30,0,857,27,7
4407,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.0088. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.101213133,-18.66406301,23.83572769165039,23.82697296142578,0.00875473,21.949546813964844,23.82697296142578,19.78736686706543,20.67397689819336,23.83572769165039,10.97354507446289,19.97442626953125,10.63812542,21.55221939086914,18.226886749267578,9.823196411132812,23.47417449951172,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12415.8418,0.014859335497021675,0.053436279,0.081978932,0,30,0,856.8571166992188,27,7
4408,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.1838. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.105837925,-18.66461176,23.07498550415039,22.891136169433594,0.18384933471679688,20.096803665161133,22.891136169433594,19.08819580078125,17.922311782836914,19.94489288330078,12.458352088928223,20.530155181884766,14.77252483,23.07498550415039,15.936835289001465,8.630887031555176,22.400426864624023,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12418.72266,0.014988490380346775,0.053833008,0.081978932,0,30,0,856.7142944335938,27,7
4409,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.2825. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.103883099,-18.66561933,24.18242073059082,23.899906158447266,0.2825145721435547,22.152164459228516,23.899906158447266,19.989072799682617,20.76921844482422,24.18242073059082,10.79758071899414,19.86537742614746,9.996478080749512,21.76315689086914,18.517684936523438,9.514924049377441,23.029884338378906,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12421.60352,0.015704563,0.053619385,0.081978932,0,30,0,856.5714111328125,28,7
4410,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.3447. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.106361106,-18.66616815,23.28841209411621,22.943695068359375,0.34471702575683594,20.260066986083984,22.943695068359375,19.273399353027344,17.934242248535156,20.183076858520508,12.401068687438965,20.42991065979004,14.200103759765625,23.28841209411621,16.227060317993164,8.303585052490234,21.95346450805664,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.880647897720337,4.61328125,12424.48438,0.015398843213915825,0.053710938,0.081978932,0,30,0,856.4285888671875,29,7
4411,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.3716. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.108558217,-18.66717578,24.263851165771484,23.892271041870117,0.3715801239013672,22.187679290771484,23.892271041870117,20.075353622436523,20.805192947387695,24.263851165771484,10.894355773925781,19.82988739013672,9.853003502,21.679302215576172,18.53713607788086,9.565305709838867,23.084074020385742,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8809268474578857,4.61328125,12427.36523,0.015795571729540825,0.053466797,0.081978932,0,30,0,856.2857055664062,30,7
4412,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.4310. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.104662259,-18.66772468,23.258764266967773,22.82772445678711,0.43103981018066406,20.164653778076172,22.82772445678711,19.316137313842773,17.77037239074707,19.985620498657227,12.625748634338379,20.347667694091797,14.257351875305176,23.258764266967773,16.126550674438477,8.387933731079102,21.96111297607422,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8809268474578857,4.61328125,12430.24609,0.01613508,0.05368042,0.081978932,0,30,0,856.1428833007812,30,7
4413,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.4422. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.107167811,-18.66873239,24.382001876831055,23.939800262451172,0.4422016143798828,22.426231384277344,23.939800262451172,20.148889541625977,20.711063385009766,24.382001876831055,10.660228729248047,19.683115005493164,9.411020278930664,21.885786056518555,18.747140884399414,9.206970215,22.690494537353516,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8809268474578857,4.61328125,12433.12695,0.015517099,0.05368042,0.081978932,0,30,0,856,30,7
4414,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.4021. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.110287703,-18.66928136,23.49480628967285,23.092683792114258,0.40212249755859375,20.62283706665039,23.092683792114258,19.33382797241211,17.99939727783203,20.47828483581543,12.023259162902832,20.331348419189453,13.604182243347168,23.49480628967285,16.474241256713867,7.784560203552246,21.515735626220703,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8812060356140137,4.61328125,12436.00781,0.015910557,0.053527832,0.081978932,0,30,0,855.8571166992188,30,7
4415,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.9518. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.107741331,-18.67028913,24.910072326660156,23.95823097229004,0.9518413543701172,22.620344161987305,23.95823097229004,20.46436882019043,20.929950714111328,24.910072326660156,10.861889839172363,19.48118782043457,8.777381896972656,21.491403579711914,19.158966064453125,9.801616668701172,23.049394607543945,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8812060356140137,4.61328125,12438.89063,0.016408648,0.053710938,0.081978932,0,30,0,855.7142944335938,31,7
4416,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.4194. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.103581342,-18.67083817,23.491252899169922,23.071855545043945,0.41939735412597656,20.609445571899414,23.071855545043945,19.339494705200195,17.956607818603516,20.408262252807617,12.09769058227539,20.321989059448242,13.616842269897461,23.491252899169922,16.42053795,7.7380218505859375,21.496675491333008,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12441.77344,0.016009739,0.053344727,0.081978932,0,30,0,855.5714111328125,31,7
4417,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.3582. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.105366829,-18.67184603,24.263517379760742,23.905284881591797,0.3582324981689453,22.575496673583984,23.905284881591797,20.185277938842773,20.482955932617188,24.263517379760742,10.548645973205566,19.509586334228516,9.119458198547363,22.058229446411133,18.83469009399414,8.797124862670898,22.297834396362305,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12444.65625,0.015354974195361137,0.053405762,0.081978932,0,30,0,855.4285888671875,31,7
4418,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.7664. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.107929178,-18.67239514,23.58959197998047,22.823150634765625,0.7664413452148438,20.569494247436523,22.823150634765625,19.436307907104492,17.444778442382812,20.004446029663086,12.33237075805664,19.971715927124023,13.421977996826172,23.58959197998047,16.47827721,7.698179721832275,21.185781478881836,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12447.53906,0.015631811693310738,0.05368042,0.081978932,0,30,0,855.2857055664062,31,7
4419,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.2456. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.10973205,-18.67340306,24.14828109741211,23.902647018432617,0.2456340789794922,22.548851013183594,23.902647018432617,20.136938095092773,20.430498123168945,24.14828109741211,10.524369239807129,19.542579650878906,9.230684280395508,22.133501052856445,18.732072830200195,8.648944854736328,22.219831466674805,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12450.42188,0.016034534201025963,0.053619385,0.081978932,0,30,0,855.1428833007812,31,7
4420,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.6613. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.108748819,-18.67395225,23.625812530517578,22.96451759338379,0.6612949371337891,20.709821701049805,22.96451759338379,19.392189025878906,17.64261817932129,20.20308494567871,12.089795112609863,20.069541931152344,13.32220745,23.625812530517578,16.50750160217285,7.467046261,21.130643844604492,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12453.30469,0.016322544,0.053741455,0.081978932,0,30,0,855,31,7
4421,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.3345. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.106458164,-18.67496024,24.24361801147461,23.90915298461914,0.33446502685546875,22.836326599121094,23.90915298461914,20.356033325195312,20.43057632446289,24.24361801147461,10.551946640014648,19.185558319091797,8.679048538208008,22.236766815185547,19.230701446533203,8.720242500305176,22.219270706176758,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12456.1875,0.016165051609277725,0.053588867,0.081978932,0,30,0,854.8571166992188,31,7
4422,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.0775. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.108742489,-18.6755095,23.90436553955078,22.826826095581055,1.0775394439697266,20.796146392822266,22.826826095581055,19.505489349365234,17.347820281982422,19.850017547607422,12.237748146057129,19.69538116455078,13.141134262084961,23.90436553955078,16.728221893310547,7.415779113769531,20.95879554748535,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882601022720337,4.6171875,12459.07031,0.015813556,0.053771973,0.081978932,0,30,0,854.7142944335938,31,7
4423,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.4318. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.108546753,-18.67651757,24.344572067260742,23.912734985351562,0.4318370819091797,22.881101608276367,23.912734985351562,20.429729461669922,20.47800064086914,24.344572067260742,10.599409103393555,19.14406394958496,8.531473159790039,22.143068313598633,19.298057556152344,8.817036628723145,22.300071716308594,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882601022720337,4.6171875,12461.95313,0.016152245923876762,0.053466797,0.081978932,0,30,0,854.5714111328125,31,7
4424,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +0.9725. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.110243631,-18.6770669,23.94057846069336,22.968116760253906,0.9724617004394531,20.93667984008789,22.968116760253906,19.46139144897461,17.545740127563477,20.04884147644043,11.994720458984375,19.79316520690918,13.040996551513672,23.94057846069336,16.757707595825195,7.184659957885742,20.90358543395996,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882601022720337,4.6171875,12464.83594,0.016115188598632812,0.053588867,0.081978932,0,30,0,854.4285888671875,31,7
4425,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +0.0048. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.107576914,-18.6743975,23.80445098876953,23.79965591430664,0.004795074,22.93279266357422,23.80445098876953,20.26502799987793,20.243484497070312,23.79965591430664,10.420957565307617,19.05508804321289,8.653128623962402,22.42361068725586,19.088970184326172,8.136706352233887,21.958662033081055,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882601022720337,4.6171875,12467.71875,0.016407012939453125,0.053588867,0.081978932,0,30,0,854.2857055664062,31,7
4426,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.4976. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.058321125,-18.67494673,24.637197494506836,23.13959503173828,1.4976024627685547,20.938507080078125,23.13959503173828,18.269378662109375,18.464393615722656,21.651710510253906,8.868276596069336,20.402772903442383,12.555768013000488,24.637197494506836,16.342302322387695,5.483305931091309,19.642290115356445,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12470.60156,0.015992301,0.05368042,0.081978932,0,29.85714340209961,0,854.2857055664062,31,7
4427,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +0.5309. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.265369394,-18.67595477,23.86650848388672,23.335561752319336,0.5309467315673828,22.203840255737305,23.335561752319336,19.806486129760742,19.845561981201172,23.86650848388672,9.969724655151367,19.039302825927734,8.843054771,22.481361389160156,18.94877815246582,8.394364356994629,21.803091049194336,14,176.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12473.48438,0.008286885,0.037536621,0.081978932,0,29.85714340209961,0,854.1428833007812,31,7
4428,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.2800. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.103957363,-18.67650407,23.923606872558594,22.643653869628906,1.2799530029296875,21.01677131652832,22.643653869628906,19.514375686645508,17.350692749023438,19.43625259399414,12.020402908325195,19.47520637512207,12.92711353302002,23.923606872558594,16.663740158081055,6.9166178703308105,21.001848220825195,16,182.5,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12476.36719,0.043165751,0.231201172,0.081978932,0,29.85714340209961,0,854,31,7
4429,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +0.1605. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.104571039,-18.67684382,23.512266159057617,23.35176658630371,0.16049957275390625,23.13467025756836,23.512266159057617,20.27619743347168,20.27661895751953,23.35176658630371,10.402739524841309,18.691709518432617,8.341042518615723,22.185407638549805,19.217580795288086,8.152691841125488,22.281558990478516,14,176.375,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12479.25,0.015411922,0.054016113,0.081978932,0,29.85714340209961,0,853.8571166992188,31,7
4430,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.4035. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.220856698,-18.67739316,24.52581024169922,23.122264862060547,1.4035453796386719,21.30245590209961,23.122264862060547,18.433347702026367,18.53756332397461,21.348669052124023,8.917381286621094,20.156644821166992,12.260530471801758,24.52581024169922,16.563425064086914,5.3770904541015625,19.874805450439453,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12482.13281,0.015497207641601562,0.053588867,0.081978932,0,29.714284896850586,0,853.8571166992188,31,7
4431,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +0.3809. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.106296795,-18.67806715,23.636030197143555,23.25512695,0.3809032440185547,22.996463775634766,23.636030197143555,20.02501106262207,20.071489334106445,23.25512695,10.262065887451172,18.873056411743164,8.674474716186523,22.46820831298828,19.04309654,7.799474716186523,21.872642517089844,16,178.375,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12485.01563,0.035021644085645676,0.225219727,0.081978932,0,29.714284896850586,0,853.7142944335938,31,7
4432,DQN,Scalar,SingleObjective_RDX,6,8,8,0,Action 6 was executed; the highest-Q action (action 8) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 8): -4.3955. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.061564122,-18.67907533,20.18791961669922,24.58339500427246,-4.395475388,21.04693603515625,22.982873916625977,18.187959671020508,18.374723434448242,21.329824447631836,8.718916893005371,20.18791961669922,12.388550758361816,24.58339500427246,16.43750762939453,5.348505020141602,19.709186553955078,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.882322072982788,4.6171875,12487.89844,0.015789849683642387,0.05380249,0.081978932,0,29.571428298950195,0,853.7142944335938,31,7
4433,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +2.5111. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.260163846,-18.67939537,26.067232131958008,23.556148529052734,2.5110836029052734,23.28561019897461,23.556148529052734,18.110137939453125,18.845186233520508,22.08100700378418,5.492088794708252,19.146373748779297,11.425765991210938,26.067232131958008,18.087366104125977,5.812081336975098,20.56812096,16,182.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8828799724578857,4.62109375,12490.78125,0.008787973,0.041687012,0.081978932,0,29.571428298950195,0,853.5714111328125,31,7
4434,DQN,Scalar,SingleObjective_RDX,1,1,0,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 0: +0.2344. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.104969528,-18.67990235,23.492475509643555,23.258087158203125,0.2343883514404297,23.258087158203125,23.492475509643555,20.05868911743164,20.181520462036133,23.187877655029297,9.969512939453125,18.60874366760254,8.306966781616211,22.13711166381836,19.326465606689453,8.016852378845215,22.264095306396484,14,176.375,24,106.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8831591606140137,4.62109375,12493.66406,0.042206082,0.224609375,0.081978932,0,29.571428298950195,0,853.4285888671875,30,7
4435,DQN,Scalar,SingleObjective_RDX,8,8,1,1,Action 8 was executed and is the highest-Q action (action 8). Q-value vs next-best action 1: +1.3151. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.220066312,-18.68045184,24.403457641601562,23.088314056396484,1.3151435852050781,21.43868064880371,23.088314056396484,18.23703384399414,18.46943473815918,21.273916244506836,8.500713348388672,20.039104461669922,12.110424995422363,24.403457641601562,16.742326736450195,5.346164226531982,19.90298843383789,18,184.5,22,104.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8837170600891113,4.62109375,12496.54688,0.015553883276879787,0.053710938,0.081978932,0,29.428571701049805,0,853.4285888671875,30,7
