step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
4212,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.8001. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.2903441886395495,-18.318649649377225,65.03250122070312,62.232425689697266,2.8000755310058594,18.0,184.5,18.0,98.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831540822982788,4.703125,11840.91796875,0.020966393873095512,0.05267333984375,0.0819789320230484,0.0,152.2857208251953,0.0,760.8571166992188,0.0,66.0,7.0
4213,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +3.2530. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10501984331674578,-18.319307093359985,65.11165618896484,61.858638763427734,3.2530174255371094,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831540822982788,4.703125,11843.75,0.04692704230546951,0.1910400390625,0.0819789320230484,0.0,152.2857208251953,0.0,760.7142944335938,0.0,66.0,7.0
4214,DQN,Scalar,SingleObjective_RDX,7,7,4,1,Action 7 was executed and is the highest-Q action (action 7). Q-value vs next-best action 4: +0.0070. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.14483289380078584,-18.319381118909607,62.36384201049805,62.356849670410156,0.006992340087890625,18.0,184.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831540822982788,4.703125,11846.58203125,0.0143808638677001,0.04833984375,0.0819789320230484,0.0,152.2857208251953,0.0,760.5714111328125,0.0,66.0,7.0
4215,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.7087. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.2929984778826978,-18.32003859689585,64.86450958251953,63.15584182739258,1.7086677551269531,20.0,186.5,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831540822982788,4.703125,11849.4140625,0.0209317896515131,0.05328369140625,0.0819789320230484,0.0,152.14285278320312,0.0,760.5714111328125,0.0,66.0,7.0
4216,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.3837. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14810675626133626,-18.32103026999983,65.14148712158203,62.757816314697266,2.3836708068847656,22.0,192.625,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831540822982788,4.703125,11852.24609375,0.047388892620801926,0.191650390625,0.0819789320230484,0.0,152.14285278320312,0.0,760.4285888671875,0.0,66.0,7.0
4217,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +3.0624. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09641669657246651,-18.321687825129526,64.58916473388672,61.52677917480469,3.0623855590820312,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831819772720337,4.703125,11855.078125,0.02142878994345665,0.05364990234375,0.0819789320230484,0.0,152.14285278320312,0.0,760.2857055664062,0.0,66.0,7.0
4218,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.4199. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.14661432001097,-39.822679575379226,62.45386505126953,62.03392028808594,0.41994476318359375,22.0,192.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831819772720337,4.703125,11857.91015625,0.013145173899829388,0.044189453125,0.0819789320230484,0.0,152.14285278320312,0.0,760.1428833007812,1.0,67.0,7.0
4219,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.1603. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1451084350306742,-18.32333720765692,64.08256530761719,62.9222412109375,1.1603240966796875,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831819772720337,4.703125,11860.7421875,0.021201815456151962,0.053466796875,0.0819789320230484,0.0,152.14285278320312,0.0,760.1428833007812,0.0,67.0,7.0
4220,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.2253. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14755576726824568,-18.32432903505689,64.89505767822266,62.66973114013672,2.2253265380859375,22.0,192.625,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.831819772720337,4.703125,11863.57421875,0.021647317335009575,0.05267333984375,0.0819789320230484,0.0,152.14285278320312,0.0,760.0,0.0,68.0,7.0
4221,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +3.0460. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10185657365299902,-18.32498674448712,64.39046478271484,61.34449005126953,3.0459747314453125,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8320987224578857,4.703125,11866.40625,0.021346228197216988,0.053680419921875,0.0819789320230484,0.0,152.14285278320312,0.0,759.8571166992188,0.0,68.0,7.0
4222,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.2903. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.146287454622392,-39.82597864904189,62.1713752746582,61.881046295166016,0.2903289794921875,22.0,192.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8320987224578857,4.703125,11869.23828125,0.0139252794906497,0.04864501953125,0.0819789320230484,0.0,152.14285278320312,0.0,759.7142944335938,1.0,68.0,7.0
4223,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +1.3284. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.15088914120201605,-18.326636435629194,63.9015007019043,62.573055267333984,1.3284454345703125,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8326568603515625,4.70703125,11872.0703125,0.021153857931494713,0.053558349609375,0.0819789320230484,0.0,152.14285278320312,0.0,759.7142944335938,0.0,68.0,7.0
4224,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.0284. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1482100431869152,-18.327628417343316,64.5484619140625,62.52008819580078,2.0283737182617188,22.0,192.625,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8326568603515625,4.70703125,11874.90234375,0.0218484066426754,0.05364990234375,0.0819789320230484,0.0,152.14285278320312,0.0,759.5714111328125,0.0,68.0,7.0
4225,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +3.7244. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10529747579854168,-18.32828628109224,64.65510559082031,60.930667877197266,3.724437713623047,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8326568603515625,4.70703125,11877.734375,0.02144513837993145,0.0537109375,0.0819789320230484,0.0,152.14285278320312,0.0,759.4285888671875,0.0,68.0,7.0
4226,DQN,Scalar,SingleObjective_RDX,7,7,4,1,Action 7 was executed and is the highest-Q action (action 7). Q-value vs next-best action 4: +0.6261. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.1416891599194371,-18.326524981620434,61.44219207763672,60.81608200073242,0.6261100769042969,22.0,192.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8326568603515625,4.70703125,11880.56640625,0.014420918188989162,0.047088623046875,0.0819789320230484,0.0,152.14285278320312,0.0,759.2857055664062,0.0,68.0,7.0
4227,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +2.9521. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.14300960463558568,-18.327182793105955,64.74884033203125,61.796756744384766,2.9520835876464844,20.0,186.5,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11883.3984375,0.020463397726416588,0.053497314453125,0.0819789320230484,0.0,152.0,0.0,759.2857055664062,0.0,68.0,7.0
4228,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.4239. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.2979674928609894,-18.32817479971895,64.29275512695312,61.86882781982422,2.4239273071289062,18.0,184.5,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11886.23046875,0.021307537332177162,0.053253173828125,0.0819789320230484,0.0,152.0,0.0,759.1428833007812,0.0,68.0,7.0
4229,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +3.8752. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10078831146628466,-18.328832688367406,65.1107177734375,61.23551559448242,3.875202178955078,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11889.0625,0.048256464302539825,0.1910400390625,0.0819789320230484,0.0,152.0,0.0,759.0,0.0,68.0,7.0
4230,DQN,Scalar,SingleObjective_RDX,7,7,2,1,Action 7 was executed and is the highest-Q action (action 7). Q-value vs next-best action 2: +0.8724. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.1475284484790391,-18.32890715859571,61.754798889160156,60.88237762451172,0.8724212646484375,18.0,184.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11891.89453125,0.01442609541118145,0.050384521484375,0.0819789320230484,0.0,152.0,0.0,758.8571166992188,0.0,68.0,7.0
4231,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +3.2428. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.29738185773005166,-18.329565081273632,64.82818603515625,61.58536148071289,3.2428245544433594,20.0,186.5,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11894.7265625,0.022003991529345512,0.053619384765625,0.0819789320230484,0.0,151.85714721679688,0.0,758.8571166992188,0.0,68.0,7.0
4232,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.5768. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.143534353584184,-18.33055719908228,63.816856384277344,62.24006652832031,1.5767898559570312,22.0,192.625,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8329358100891113,4.70703125,11897.560546875,0.04815483093261719,0.1915283203125,0.0819789320230484,0.0,151.85714721679688,0.0,758.7142944335938,0.0,68.0,7.0
4233,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +4.7018. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10302504597197681,-18.33121519892963,65.37298583984375,60.67118835449219,4.7017974853515625,24.0,194.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8332149982452393,4.70703125,11900.39453125,0.0214048121124506,0.053436279296875,0.0819789320230484,0.0,151.85714721679688,0.0,758.5714111328125,0.0,68.0,7.0
4234,DQN,Scalar,SingleObjective_RDX,7,7,2,1,Action 7 was executed and is the highest-Q action (action 7). Q-value vs next-best action 2: +0.1215. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.15104740905338143,-18.331289780360077,61.197933197021484,61.0764045715332,0.12152862548828125,22.0,192.625,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8332149982452393,4.70703125,11903.228515625,0.014093399047851562,0.0484619140625,0.0819789320230484,0.0,151.85714721679688,0.0,758.4285888671875,0.0,68.0,7.0
4235,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +3.8033. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.14437750689520096,-18.33194781424338,65.4366683959961,61.63337326049805,3.803295135498047,20.0,186.5,16.0,96.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8332149982452393,4.70703125,11906.0625,0.022580554708838463,0.05450439453125,0.0819789320230484,0.0,151.7142791748047,0.0,758.4285888671875,0.0,67.0,7.0
4236,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.2462. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.2910473086099396,-18.33294004326066,63.78998565673828,61.543792724609375,2.2461929321289062,18.0,184.5,18.0,98.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8332149982452393,4.70703125,11908.896484375,0.021514620631933212,0.053009033203125,0.0819789320230484,0.0,151.7142791748047,0.0,758.2857055664062,0.0,67.0,7.0
4237,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +4.8424. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10616009977485767,-18.333598154319887,65.60527038574219,60.76283264160156,4.842437744140625,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.833493947982788,4.70703125,11911.73046875,0.04704638943076134,0.1904296875,0.0819789320230484,0.0,151.7142791748047,0.0,758.1428833007812,0.0,67.0,7.0
4238,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +0.1432. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.143149454417973,-39.83459046051535,61.41270065307617,61.26951217651367,0.1431884765625,18.0,184.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.833493947982788,4.70703125,11914.564453125,0.014545440673828125,0.047943115234375,0.0819789320230484,0.0,151.7142791748047,0.0,758.0,1.0,68.0,7.0
4239,DQN,Scalar,SingleObjective_RDX,1,2,2,0,Action 1 was executed; the highest-Q action (action 2) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 2): -6.4501. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1473855886790666,-18.335248648755037,58.65333938598633,65.10343933105469,-6.450099945068359,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.833493947982788,4.70703125,11917.3984375,0.020682470872998238,0.05352783203125,0.0819789320230484,0.0,151.7142791748047,0.0,758.0,0.0,68.0,7.0
4240,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.6224. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.26085955536118594,-18.33624103213324,63.70057678222656,62.078224182128906,1.6223526000976562,20.0,186.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8340518474578857,4.7109375,11920.232421875,0.022005081176757812,0.053192138671875,0.0819789320230484,0.0,151.57142639160156,0.0,758.0,0.0,68.0,7.0
4241,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +4.5663. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10053202083199382,-18.336899297557927,65.27120208740234,60.70491409301758,4.566287994384766,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8340518474578857,4.7109375,11923.06640625,0.0419115349650383,0.191162109375,0.0819789320230484,0.0,151.57142639160156,0.0,757.8571166992188,0.0,68.0,7.0
4242,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.6065. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.100946606242182,-39.83789175812339,62.10421371459961,61.49775314331055,0.6064605712890625,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8340518474578857,4.7109375,11925.900390625,0.014392852783203125,0.0506591796875,0.0819789320230484,0.0,151.57142639160156,0.0,757.7142944335938,1.0,68.0,7.0
4243,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.2095. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.14679978178496,-39.83888426513892,62.75074005126953,61.54124450683594,1.2094955444335938,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8340518474578857,4.7109375,11928.734375,0.01379449013620615,0.043182373046875,0.0819789320230484,0.0,151.57142639160156,0.0,757.7142944335938,2.0,68.0,7.0
4244,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.7197. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.1467385140265562,-18.339876818605898,63.50383377075195,61.78411102294922,1.7197227478027344,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8343310356140137,4.7109375,11931.568359375,0.021228518337011337,0.053375244140625,0.0819789320230484,0.0,151.57142639160156,0.0,757.7142944335938,0.0,68.0,7.0
4245,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +4.3595. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.10512939459105845,-18.340201058303187,64.97920989990234,60.619728088378906,4.3594818115234375,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8343310356140137,4.7109375,11934.40234375,0.021216528490185738,0.05316162109375,0.0819789320230484,0.0,151.57142639160156,0.0,757.5714111328125,0.0,68.0,7.0
4246,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.1418. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.096193758727118,-39.841193673256804,62.65671920776367,61.51494216918945,1.1417770385742188,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8343310356140137,4.7109375,11937.236328125,0.01439666748046875,0.04876708984375,0.0819789320230484,0.0,151.57142639160156,0.0,757.4285888671875,1.0,68.0,7.0
4247,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.7457. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.141214949332905,-39.84218633466502,63.304439544677734,61.5587158203125,1.7457237243652344,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8346099853515625,4.7109375,11940.0703125,0.0131132947281003,0.04705810546875,0.0819789320230484,0.0,151.57142639160156,0.0,757.4285888671875,2.0,68.0,7.0
4248,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +2.2780. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14601273258308747,-18.343179042529226,64.08684539794922,61.80881881713867,2.278026580810547,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8346099853515625,4.7109375,11942.904296875,0.021047592163085938,0.053253173828125,0.0819789320230484,0.0,151.57142639160156,0.0,757.4285888671875,0.0,68.0,7.0
4249,DQN,Scalar,SingleObjective_RDX,2,2,7,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 7: +4.5410. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09735796126222737,-18.34350343662828,64.94164276123047,60.40061950683594,4.541023254394531,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8346099853515625,4.7109375,11945.73828125,0.021107809618115425,0.053192138671875,0.0819789320230484,0.0,151.57142639160156,0.0,757.2857055664062,0.0,68.0,7.0
4250,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.0209. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.097894070404674,-39.84449620598819,62.14510726928711,61.1242561340332,1.0208511352539062,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8346099853515625,4.7109375,11948.572265625,0.01393181923776865,0.050201416015625,0.0819789320230484,0.0,151.57142639160156,0.0,757.1428833007812,1.0,67.0,7.0
4251,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +1.6165. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.18645591870568,-39.84548902180726,62.79038619995117,61.173885345458984,1.6165008544921875,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8346099853515625,4.7109375,11951.408203125,0.013356617651879787,0.04620361328125,0.0819789320230484,0.0,151.57142639160156,0.0,757.1428833007812,2.0,67.0,7.0
4252,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +0.4775. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.09938256209008546,-18.345980625702534,64.21648406982422,63.73894119262695,0.4775428771972656,22.0,188.5,20.0,104.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8351681232452393,4.7109375,11954.244140625,0.027994155883789062,0.053009033203125,0.0819789320230484,0.0,151.57142639160156,0.0,757.1428833007812,0.0,66.0,7.0
4253,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.5766. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09821743064255214,-18.346973510879092,65.42847442626953,61.85191345214844,3.5765609741210938,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8351681232452393,4.7109375,11957.080078125,0.013569967821240425,0.045379638671875,0.0819789320230484,0.0,151.57142639160156,0.0,757.0,0.0,66.0,7.0
4254,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +0.3594. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-20.096019981712736,-39.84796644251819,60.985877990722656,60.626495361328125,0.35938262939453125,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8351681232452393,4.7109375,11959.916015625,0.013402938842773438,0.04742431640625,0.0819789320230484,0.0,151.57142639160156,0.0,756.8571166992188,1.0,66.0,7.0
4255,DQN,Scalar,SingleObjective_RDX,4,4,2,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 2: +0.8748. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.147122363787435,-39.848959420621206,61.66142654418945,60.786659240722656,0.8747673034667969,22.0,188.5,16.0,100.375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8351681232452393,4.7109375,11962.751953125,0.013753890991210938,0.051239013671875,0.0819789320230484,0.0,151.57142639160156,0.0,756.8571166992188,2.0,66.0,7.0
4256,DQN,Scalar,SingleObjective_RDX,2,2,4,1,Action 2 was executed and is the highest-Q action (action 2). Q-value vs next-best action 4: +2.2664. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.14388772218261137,-18.34928408496702,64.38571166992188,62.11933517456055,2.266376495361328,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8360049724578857,4.71484375,11965.587890625,0.021949222311377525,0.05328369140625,0.0819789320230484,0.0,151.57142639160156,0.0,756.8571166992188,0.0,66.0,7.0
4257,DQN,Scalar,SingleObjective_RDX,4,4,7,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 7: +3.7935. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.09847206807471404,-18.350277124581634,65.52361297607422,61.730079650878906,3.7935333251953125,22.0,188.5,18.0,102.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8362841606140137,4.71484375,11968.423828125,0.021496636793017387,0.054534912109375,0.0819789320230484,0.0,151.57142639160156,0.0,756.7142944335938,0.0,66.0,7.0
